Pecos Patrick," Uh huh,"
SpongeBuck, Bzbzbzbzbzbzb
Pecos Patrick," Uh huh, uh huh,"
SpongeBuck, Bzbzbzbzbzbzbzbzb
Hopalong," Uh, SpongeBuck, why do you keep saying bzbzbzbzbzbzb?"
SpongeBuck, Umm...
Hopalong," You don't have a plan, do you?"
SpongeBuck," No. To be honest, I didn't think I'd get this far.  But I know we can beat him! If we just work together!"
Dead Eye Plankton," Oh, I am terrified."
All, Dead Eye Plankton?!
Dead Eye Plankton," So, fry cook, you're back! And all alone."
SpongeBuck," You wish, Dead Eye! We are united! Right g-- Hey! "
Western Mr. Krabs, We're right behind you boy! WAY WAY behind you!
Dead Eye Plankton," So, it's come to this. Mano y mano."
SpongeBuck," Well, you can hold the mano, because it's come down to you and me!"
Dead Eye Plankton," Well, well, well, look at the time! High noon!  Ow!  I hate all of you!"
Western Mr. Krabs, Can I try?
Dead Eye Plankton, You can't do this! 
Pecos Patrick, Three yee-haws for SpongeBuck!
Citizens of Dead Eye Gulch, Yee-Haw! Yee-Haw! Yee-Haw! 
Mr. Krabs," Step right up, folks! Just a dollar to stomp on old Dead Eye Plankton!"
Dead Eye Plankton,  Ah! Ouch! Ooh!
Polene Puff," Take that, you no-good little varmint!"
Dead Eye Plankton, I have a lot of money! 
Pecos Patrick," Well, sheriff, you beat Dead Eye Plankton and saved the town. "
SpongeBuck, You forgot the most important part. I discovered the power of idiot friendship. 
Pecos Patrick," Come with me, I want to show you something."
Western Mr. Krabs, Thank you sheriff SpongeBuck for saving our town. And for stepping on that little varmint.
Dead Eye Plankton, History will vindicate me! 
Western Mr. Krabs, We melted down Plankton's gold and made a statue in your honor. 
Citizens of Dead Eye Gulch, Oooh!
Hopalong, I liked my design better. 
Western Mr. Krabs," Sorry about the whole tricking you into being sheriff thing. And to make it up to you, I've got a new badge for you. If you'll take it. "
SpongeBuck," Wow! Fry cook!  Thank you, good people of Bikini Gulch! The statue is truly amazing! Maybe a little too heavy in the hindquarters, but still, if I ever have a Great-great-great-great-great-great-great grandson, I'd want him to look at this and say 'Hey! I'm proud of my Great-great-great-great-great-great-great grandfather!'"
Citizens of Bikini Gulch, Aaw!
Fish #8, Say seaweed! 
SpongeBob, So my Great-great-great-great-great-great-great grandpa SpongeBuck saved the town of Bikini Gulch! And everyone in it! I wonder what happened to the statue of my Great-great-great-great-great-great-great grandpa.  It was much better than that one we have now. 
Sandy," Yeah, and it's covered in jellyfish poop."
SpongeBob," Wait a minute, "
Sandy," Gross! Don't touch that, SpongeBob! Eeew! What are you doing?!  That boy ain't hooked up right."
SpongeBob," Look, Sandy!"
Sandy, HUH? 
SpongeBob, SpongeBuck was here all the long! Sorry Great-great-great-great-great-great-great grandpa. I didn't recognize you all covered in poop.
Sandy, Wow!
SpongeBob, I've got a lot to live up to. Maybe one day people will know the name SpongeBob SquarePants!
Sandy," Keep dreaming, SpongeBob. Keep dreaming. "
SpongeBuck," Hey, Everybody! It's good to be here at the Krusty Kantina! We got a real special show for y'all tonight! Featuring my new best pal, this guy!  He's an idiot! "
Pecos Patrick," So, what are we gonna sing about, SpongeBuck?"
SpongeBuck, We're gonna sing a song about friends!
Pecos Patrick," What kind of friends, SpongeBuck?"
SpongeBuck," Well, listen up and I'll tell you! ♪Who's there for you when you are sad and down?♪"
Buffalo Skulls, ♪Idiot Friends!♪
Pecos Patrick, ♪Who picks you up and slaps you all around?♪
Clouds, ♪Idiot Friends!♪
SpongeBuck, ♪Who puts thorns in you so you can save the town?♪
Pecos Patrick," ♪Idiot Friends, Idiot Friends--♪"
SpongeBuck & Pecos Patrick, ♪--Idiot Friends!♪
Pecos Patrick," ♪Duh, duh duh duh du duh duh do.♪"
SpongeBuck & Pecos Patrick, ♪Idiot Friends!♪
Pecos Patrick, ♪Dah de da da da da da do.♪
SpongeBuck & Pecos Patrick, ♪Idiot Friends!♪
Pecos Patrick," ♪De da da da-doodle, duh do.♪ You know SpongeBuck, all we've been singing about is what I've done for you. Well, what have you done for me? "
SpongeBuck, ♪Who helps you pick your pants up off the ground?♪
Pecos Patrick," Thanks, buddy!"
Dead Eye Plankton, Curses!
Pecos Patrick, Only an idiot friend would do that!
SpongeBuck," Let's bring it home, idiot friend!"
Pecos Patrick, Okay.
SpongeBuck, ♪Who lets you ride on his coffin?♪
Pecos Patrick, ♪Who slaps you hard and often?♪
SpongeBuck, ♪What do you and me have in common?♪
SpongeBuck and Pecos Patrick, ♪We're idiot friends!!!!!!!!!!!!♪ 
SpongeBuck," Thank you, thank you very much."
Dead Eye Plankton, Help me!
SpongeBob," Breaker, breaker outer perimeter, looks clear. Over."
Patrick," Robert, Robert...uhh...Ronald, Ronald, Ryan."
SpongeBob, Are you sure you're not trying to say Roger?
Patrick," Oh, wait I got it. Ringo..."
SpongeBob," Patrick, we have visual contact. Now taking evasive action. Subject still in close proximity. Over."
Patrick, Hello?
SpongeBob, Please reply.
Patrick, I wonder if I can order pizza with these things.
SpongeBob," Please, contact immanent Patrick. Respond now. Please. Please!"
Patrick," SpongeBob, you're gonna need to speak up. My eardrums aren't what they used to be."
SpongeBob," I can't speak up Patrick, there's a jellyfish here and I'm worried it might sting me if I make any loud...  ... noises."
Patrick, Oops. 
SpongeBob," Is he still after us, Patrick?"
Patrick," I don't know, buddy!"
SpongeBob, Should we turn around and check?
Patrick, Ok. 
SpongeBob," Oh, I think I landed on my pain center."
Patrick, I think I landed on a rock. 
SpongeBob," Patrick, look! There's a weird thing sticking out of the ground right there."
Patrick, That's just Squidward sunbathing again. 
SpongeBob," No, not that, Patrick. This!"
Patrick, What is it?
SpongeBob, I don't know. I think there's something buried underneath it. And I'm gonna go get some shovels so we can dig it up.
Patrick, We?
SpongeBob," Phew! Nothing like a little manual labor to put some hair on your chest, eh, Patrick?"
Patrick, I'll say. 
SpongeBob," Plus look at what we unearthed! A UFO!  Go on, you first.  Kinda dark, huh?"
Patrick," Yeah, dark."
SpongeBob," Well, there's gotta be a light switch around here somewhere. Found it. Excuse me, sir.  Hey, Patrick, look! We're moving! And here's the steering wheel!"
Patrick," Now hold it, SpongeBob. You better let me drive."
SpongeBob, Gimme that wheel!
Patrick, No! Let go! I wanna drive! 
Mr. Krabs," I don't understand, Squidward. Where are all the customers? I know the Krusty Krab isn't Bikini Bottom's most prestigious eatery, but at least it's better than that salty old Chum Bucket across the street. And that's our only competition."
Squidward, Am I getting paid extra for this conversation?
Mr. Krabs," Oh, come on, Squidward. Can't you just pretend to listen for once in your life? Do it for old Mr. Krabs."
Squidward," Well, since you can't bring any customers into the Krusty Krab, have you ever thought about bringing the Krusty Krab to the customers?"
Mr. Krabs," Quiet, Squidward, I'm brainstorming! Ooh, ooh! What if instead of bringing customers to the Krusty Krab, we could bring the Krusty Krab to the customers?"
Squidward, La la la la la la la la la la la la.
Mr. Krabs," Yes, of course! But how? "
SpongeBob," Can we park here?  Hey, Mr. Krabs! Look what Patrick and I found! We're gonna use it to go on a long journey."
Patrick, Or even around the block!
Mr. Krabs," That's it! We'll take the Krusty Krab on the road.  So long, boys. Make me lots of money!"
SpongeBob," Bye, Squidward. Bye, Mr. Krabs.  Bye, Squidward."
Patrick," You said ""Bye, Squidward"" twice."
SpongeBob, I like Squidward.
Plankton,"  A traveling restaurant, eh? It's not fair! I had that idea years ago! No matter. If Mr. Krabs wants to play dirty, then Plankton's ready for his turn to take his turn. "
SpongeBob, Hello!
Man, Hello.
SpongeBob, Could I interest you in a Krabby Patty?
Man, No thanks.
Patrick, Now what?
SpongeBob," I don't know, Patrick. Mr. Krabs said if we didn't find customers, not to come back.  Are you sure you don't want to be out first customer, sir."
Man," Yeah, I'm pretty sure. "
SpongeBob, Wait! We'll pay ya!
Man," Hey, thanks again, guys. Good luck with the restaurant!"
SpongeBob," Thank you, sir, come again!"
Plankton, Those nincompoops are better salesmen than I suspected. 
Voice, Customer approaching.
Plankton," Hello, little boy. Would you like a chum burger?"
Boy," Uh, does it come in raspberry?"
Plankton," Um, no."
Boy, Blueberry?
Plankton, No.
Boy, Uhhhhhhhhhhhhhhhhhhhhh...raspberry?
Plankton," Ah, come on, kid. You asked me that already. Now quit wasting my time!"
Mable," Hey, you can't talk to my son that way! Who do you think you are?"
Plankton," I'm Plankton, you old hag. And your son smells like boogers."
Truck Driver," Hey, you can't talk about my wife that way. What do you think this is?"
Plankton," I think it's time for you to lose some weight, fatty. That's what this is."
Mary," Hey, you can't talk to my grandson like that. Someone oughta put you in a mental hospital."
Plankton," Someone should put you in a box floating down the river, Grandma!"
Mary, You're probably right.
Plankton, You people are crazy. I'm getting out of here.  What the?  No! Controls malfunctioning! 
SpongeBob," Hey, Patrick."
Patrick, Yeah?
SpongeBob," Weren't you supposed to be on kitchen duty?  Oh, no. You burnt all the patties. It's hard as a rock. How are we gonna find somebody who would buy these?"
Truck Driver,"  Hey, the rocks are all gone."
Crowd, Aww! 
SpongeBob," Folks, have I got a deal for you. "
Jack," Alright, get 'em! "
SpongeBob," Won't Mr. Krabs be so proud of us when he finds out how good we're doing. See any new customers, Patrick?"
Patrick," No, but I see a sign. It says. ""Warning Ab...eyes?"""
SpongeBob," Here, let me see.  No, Patrick, that says ""Abyss."""
Patrick," Oh, OK. What's an abyss, SpongeBob?"
SpongeBob," An abyss is a bottomless...  ...chasm!  Pat, we're falling!"
Patrick, And now we're being bathed in an eerie red light!
Plankton,  Yes! Yes!
Patrick,  And now a deafening warning siren! 
Sea Monster, 
SpongeBob," Look, Patrick! We've floated back up, out of the deep, dark, depressing, horrible abyss! "
Sea Monster, Hey!  Who are you calling dark and depressing?
SpongeBob," Daa! We didn't mean it that way, Mr. Sea Monster, sir! What we really wanna know is... are you hungry?"
Sea Monster," Hungry? I've been asleep for 79 years. Which means my last meal was 79 years ago. Yes, I'm hungry."
SpongeBob, Then try one of our Krabby Patties.
Sea Monster,  Mmm! That's the best thing I've tasted since that sewer spill...back in '76. I'll take 640 of them.
SpongeBob and Patrick, Woo hoo!
Patrick, Order... uh... up! 
Plankton," Now that those two are out of the picture, all of the customers will come running to me. , he rips off the periscope] This calls for drastic-er-est measures!  Okay, you bums, time for the second course; Chum Charges!"
Patrick,  SpongeBob! Our hull's been breached. Do you know what that means?
SpongeBob, No!
Patrick,  Neither do I!
Plankton," Yes! I sunk the Krusty Krab! I sunk the Krusty Krab! I sunk the...  Ah, who needs that old Rust Bucket anyhow."
Sea Monster, Come on in there! I want more sandwiches!
Patrick,"  SpongeBob, look!"
SpongeBob, What is it?
Patrick, It's a liquid.
SpongeBob," No, it's a solid! It's a solid!"
SpongeBob and Patrick," It's a ""lol-squid."""
Sea Monster," All right, what's going on in there?  Hey, that looks like a sandwich to me!"
SpongeBob, But not just a sandwich. It's a...Chum-Wich.
Sea Monster,  Mmm! Now that's a sandwich!
SpongeBob,  Anything else before we shove off?
Sea Monster, I want dessert! 
SpongeBob, We- We don't have desserts.
Plankton,"  Don't give another penny to those fast-food phonies. That's right, they stole my idea. My, my, my... "
Sea Monster," Hey, a chocolate éclair!  Now that looks like dessert to me!"
Plankton," No! No, no, no, no, no, no, no! You- You've got it all wrong, see... Hey! "
Janitor,"  There you are, Mr. Krabs, just like new again."
Squidward, Now all we have to do is keep SpongeBob away from the... 
SpongeBob," We're back, Mr. Krabs!"
Mr. Krabs," Tell me all about it. Tell me, tell me, tell me, tell me!"
SpongeBob," You wouldn't believe it Mr. Krabs, we had so many new customers!"
Mr. Krabs, I don't care about that. Tell me about the money.
SpongeBob," There we were at the bottom of a deep, dark, abyss. And we had to let go of something heavy."
