"Season","Episode","Character","Line"
"2","17","Kyle","Does anybody know anything about corporations? 
"
"2","17","Cartman","I think my mom is a corporation.
"
"2","17","Kyle","Why do you always have to hit stuff with a stick?!
"
"2","17","Cartman","Oh, your pussy village?
"
"2","17","Kyle","Yeah. It's almost as big as Cartman's ass.
"
"2","17","Stan","No you don't, fatass!
"
"2","17","Stan","Oh my God, they killed Kenny.
"
"2","17","Kyle","Big corporations are good!
"
"2","17","Mr. Garrison","You little turds!! You've ruined my life for the last time!! 
"
"2","17","Cartman","I love you guys. 
"
"2","18","Cartman","Come 'ere, crocky.
"
"2","18","Cartman","Well, he shouldn't have called me fat. 
"
"2","18","Cartman","I'm right here, Kyle.
"
"2","18","Kyle","I don't think so.
"
"2","18","Stan","Damn it, I guess I'll have to go get him.
"
"2","18","Cartman","Nah. Come on, guys. Let's go look for crocodi-iles.
"
"2","18","Stan","Shut up, Cartman!  Dude, I saw this in a movie once. The old cavemen get frozen, and then people discover them and make them their caveman friends.
"
"2","18","Cartman","Aww, screw you guys anyway!
"
"2","18","Stan","Where shall we bring it?
"
"2","18","Kyle","It's my name, and I found him.
"
"2","18","Stan","You didn't find him, I found him.
"
"2","18","Kyle","No. I found this frozen guy in the woods today.
"
"2","18","Kyle","Why are you being such a dick?
"
"2","18","Stan","I'm not being a dick, you're being a dick!
"
"2","18","Stan","Dude, you've been frozen 32 months.
"
"2","18","Kyle","Good job, dude! You freaked him out!
"
"2","18","Stan","Oh, shut up, assmaster. You're just jealous 'cause they had me talk to him. 
"
"2","18","Kyle","Fine! 
"
"2","18","Stan","Fine! 
"
"2","18","Cartman","Fine.
"
"2","18","Stan","He doesn't look very happy in there.
"
"2","18","Stan","I found him, I'm rescuing him! 
"
"2","18","Kyle","You want a fight? Well, that's fine with me!
"
"2","18","Stan","Tomorrow at the bus stop, 4 o'clock!
"
"2","18","Kyle","Steve, wait!
"
"2","18","Stan","What are you doing here, dick?! We're not supposed to fight until 4 o'clock!
"
"2","18","Kyle","It's this place called Des Moines. It's like, lost in time, see?  Everybody looks like you do.  Fashion is two years behind, Technology is two years behind, fads, are two years behind, just like you. 
"
"2","18","Stan","We need a one-way ticket to Des Moines, please.
"
"2","18","Kyle","Frosty, Steve, whatever.
"
"2","18","Kyle","Uhuh.
"
"2","18","Cartman","They're all movin' pretty fast, but I'll catch up to 'em, by crikey.
"
"2","18","Kyle","Hey!
"
"2","18","Stan","He's alive!
"
"2","18","Kyle","Me, too. He sucks.
"
"3","1","Cartman","Okay.
"
"3","1","Mr. Garrison","Go ahead.
"
"3","1","Cartman","Well, why the hell don't they get jobs?!  Ey! Why don't you people quit slacking off, and get a job! What's wrong with you?! Go to college!
"
"3","1","Kyle","No! That's a stereotype.
"
"3","1","Stan","Dude! Maybe you really don't have any rhythm. 
"
"3","1","Kyle","No, dude. That's a branch.
"
"3","1","Stan","Oh.  Aaah! Snake!
"
"3","1","Cartman","Bad! Bad monkey! 
"
"3","1","Cartman","Respect my authoritah!
"
"3","1","Kyle","What's the Yanogapa?
"
"3","1","Cartman","Aagh Ghyod, here she goes again!!
"
"3","1","Stan","AAAAAAA! 
"
"3","1","Kyle","Dude, we're totally lost! We're gonna die out here!
"
"3","1","Stan","This doesn't look very safe.
"
"3","1","Cartman","Look: you can stay over nyah , but I'm going over nyah. 
"
"3","1","Stan","Hey. Maybe Cartman was right.
"
"3","1","Cartman","Food! I have to have food! 
"
"3","1","Kyle","Yeah! Fragile my ass!
"
"3","1","Stan","You know, ""they.""
"
"3","2","Kyle","Dude, my mom and dad keep fighting all the time. And both of them say it's because my dad doesn't have a nurection. So I want to get him one.  Damn it! What the hell is wrong with everybody? 
"
"3","2","Stan","That's the fifth store we've been kicked out of. Why is it so hard to get a nurection?
"
"3","2","Cartman","Dude, you spend way too much time with that girl. If you don't-
"
"3","2","Stan","He just... ignited.
"
"3","2","Kyle","Well, I'm Jewish.
"
"3","2","Kyle","Hey, resurrection! That's what my dad needs!
"
"3","2","Cartman","Oh, and like you're gonna do it, Jew?!
"
"3","2","Cartman","Stick and stones may break my bones, but I'm Jesus and you aren't.
"
"3","2","Randy","Damn it! How come you're not combusting? 
"
"3","2","Stan","Station Two: Jesus takes his cross.
"
"3","2","Cartman","This cross is seriously heavy. Oh man, this is totally weak.
"
"3","2","Randy","Uh, it's too complicated to explain over the phone. Girlfriend ==&gt; DEADBoyfriend ==&gt; DEAD Call a town meeting tomorrow.
"
"3","2","Stan","Then a crown of thorns was placed on Jesus's head, and Jesus was all like, ""Thanks.""
"
"3","2","Cartman","Well, this sucks that I have to die, but if I die, everyone's sins will be forgiven.  So I guess it's cool. 
"
"3","2","Cartman","Yeah. I told you I'd be a sweet Jesus, you guys.
"
"3","2","Kyle","Yeah. That looks pretty good.
"
"3","2","Stan","Okay, cool. See you, Cartman.
"
"3","2","Cartman","Hey, wait! Where the hell are you going?! 
"
"3","2","Kyle","Cartman, how stupid are you?! Didn't you read the Bible? We have to leave you up there until you die, and then you come back to life in three days.
"
"3","2","Stan","Whoa, dude, my dad's famous.
"
"3","2","Kyle","Yeah. So hurry up and die, you piece of crap! 
"
"3","2","Cartman","Officer Barbrady! 
"
"3","2","Kyle","Hey! My dad's pretty cool, too.
"
"3","2","Stan","Dude, he's still not dead.
"
"3","2","Cartman","You guys, my mom is totally worried about me. You'd better let me down.
"
"3","2","Cartman","You guys, it's too hot out here! I can't do this!
"
"3","2","Cartman","Chef! Chef!
"
"3","2","Cartman","What?
"
"3","2","Stan","Dad, where's the phone book?
"
"3","2","Stan","Oh.
"
"3","2","Stan","Dad, what are you doin?! You have to get started!
"
"3","2","Kyle","Really? Great! I don't have to worry about that anymore. 
"
"3","2","Randy","Uh. Please, everyone- 
"
"3","2","Randy","I know you all hate me, but please, for your own sake, fart in moderation. You can keep stoning me now, if you want.  Ow.
"
"3","3","Cartman","But I hate the eye doctor. He always makes fun of me for being fat.
"
"3","3","Cartman","Hi, Doctor Lout.
"
"3","3","Cartman","God damn it!
"
"3","3","Cartman","Oh gee! That's a good idea! My mom isn't paying you to be a comedian!
"
"3","3","Cartman","Uh, one.
"
"3","3","Stan","Whoa, what happened to your eyes, Cartman? 
"
"3","3","Cartman","My asshole eye doctor made them all dilevated.
"
"3","3","Cartman","Hey, yeah!  Ow!
"
"3","3","Stan","Where's Chef?
"
"3","3","Stan","Why did Chef quit?
"
"3","3","Kyle","Dude! I hate Mr. Derp!
"
"3","3","Stan","Yeah, we gotta talk to Chef after school and get him to come back.
"
"3","3","Cartman","I don't know, you guys. That hammer thing was pretty funny. 
"
"3","3","Cartman","Maybe it's just a phase. We just have to get him alone so we can tell him what a bitch she is.
"
"3","3","Kyle","Dude! Just take them off!
"
"3","3","Kyle","I can't believe it!
"
"3","3","Stan","Come on! We're going to his house! 
"
"3","3","Mr. Garrison","And that, children, is what you need to know about The Facts Of Life. So, let's review.  Tootie left in the fourth season, but Blair and Jo stayed on and got husbands, leaving the fifth and sixth seasons hideously stagnant.  Okay children, that's lunch. See you in thirty minutes. 
"
"3","3","Mr. Garrison","Oh, the old succubus syndrome.
"
"3","3","Kyle","That's it!
"
"3","3","Stan","Yeah!
"
"3","3","Kyle","Thanks, Mr. Garrison.
"
"3","3","Mr. Garrison","Shut your hole, Mr. Hat!
"
"3","3","Stan","Who are you?
"
"3","3","Stan","Yeah?
"
"3","3","Kyle","Cartman!! Wake up you fat piece of crap!! 
"
"3","3","Cartman","Oh no! The tape jammed! 
"
"3","3","Kyle","You bastard!
"
"3","3","Stan","We're sorry Chef, we had to do it!
"
"3","3","Mr. Garrison","Poontang's poontang.
"
"3","3","Cartman","Eh-sure.
"
"3","4","Cartman","You know, you guys are totally wrong about Tweek. Craig is way worse than he is. 
"
"3","4","Stan","How much?
"
"3","4","Cartman","Five bucks.
"
"3","4","Stan","Dude. Craig chooses you. He wants to fight.
"
"3","4","Cartman","Why don't we just raise our bet to ten dollars?!
"
"3","4","Kyle","Tweek and Craig are gonna fight.
"
"3","4","Stan","Yeah, it was weak.
"
"3","4","Cartman","Hup. Did you hear that? It sound like some diarrhea coming out of someone's mouth or something.
"
"3","4","Kyle","Tweek's gonna fight Craig!
"
"3","4","Stan","All right. Tweek, we'll teach you how to fight, and Cartman, you teach Craig.
"
"3","4","Cartman","I don't think that's very fair: if I teach Craig, he's gonna really kill Tweek.
"
"3","4","Cartman","Fine, that's fine!
"
"3","4","Cartman","Now, LISTEN to me! Hurlong kashurshar! All right?! And seriously: Hurlong kepur shung kwong!
"
"3","4","Cartman","Come on, Craig!
"
"3","4","Kyle","Go, Tweek. Kick his ass! Get him!
"
"3","4","Stan","Here they are.
"
"3","4","Kyle","Yeah. See, we got you to fight just 'cause we wanted to see who was the toughest. We made up all that stuff we said to get you guys mad at each other. 
"
"3","5","Cartman","You guys, listen to this song I just wrote. It's called, ""I Hate You Guys"":
I hate you guys.
You guys are assholes.
Specially Kenny.
I hate him the most.
Okay now, let's try one all together:
I hate you guys. Come on, you guys know the words.
Specially Kenny.
"
"3","5","Kyle","Just go behind a tree.
"
"3","5","Kyle","You just squat, stupid! 
"
"3","5","Stan","Not here! Go further away!
"
"3","5","Cartman","God, I'm glad you guys know all these ""pooping outside"" rules!  Urgh. Come on, now.
"
"3","5","Stan","Sick, dude!
"
"3","5","Cartman","Poopin' outside,
Makin' self-serve ice cream
For my friends
Specially Kenny.
Hey, Kenny, Can I borrow one of your gloves?
"
"3","5","Stan","We don't wanna look at it, Cartman!
"
"3","5","Cartman","You guys, get over here!
"
"3","5","Stan","I see it!
"
"3","5","Cartman","Come on! Let's kill it! 
"
"3","5","Mr. Garrison","Now, wait a minute. I wanna clear the air here. We all know that pigeon was a whore. Raise your hand if you didn't sleep with that pigeon?  Oh, whatever!
"
"3","5","Cartman","But the other jakovasaur talked different.
"
"3","5","Cartman","Will you stop with the whole ""mom smoking crack"" thing?! It's a old joke!
"
"3","5","Stan","Why don't we just tell our parents?
"
"3","5","Cartman","No! Why don't you wanna to understand? We have to do this ourselves.
"
"3","5","Cartman","Thank you, Mayor, for this honorable distinction.
"
"3","5","Cartman","Hey, Jakov, how's it going?
"
"3","5","Cartman","Wow, that's cool. I can help you get ready. 
"
"3","5","Cartman","What are we doing out here, you guys? I wanna see if Jakov wins that game show.
"
"3","5","Kyle","There it is!  That must be of the antelope family.
"
"3","6","Stan","I called you an ass-sucker!
"
"3","6","Cartman","Yes, that was it. I was suh-so upset.  I couldn't concentrate the rest of the day. And the way his eyes kept looking at me, slowly going up and down my body, like he was undressing me with his eyes. 
"
"3","6","Stan","Uh, no! I hate that toy!
"
"3","6","Cartman","Oh, then you won't mind if I take it! 
"
"3","6","Cartman","What? But uh, why should I sue the school?
"
"3","6","Mr. Garrison","Right, desks. Well, a lot of cuts had to be made since the school's funding is short for lawsuits.
"
"3","6","Mr. Garrison","Uh, Craig, how about you?
"
"3","6","Cartman","Lumpy potatoes?! Oh, no!
"
"3","6","Kyle","Dad? Don't you think our last new house is big enough?
"
"3","6","Kyle","Isn't that fascism?
"
"3","6","Cartman","Where's that?
"
"3","6","Stan","Have you seen any panda bears?
"
"3","6","Kyle","No you're not, dude! You're a guy in a panda costume! 
"
"3","6","Kyle","That people shouldn't sue each other all the time.
"
"3","6","Stan","No! He's a whole new panda now, and he's got something to say.
"
"3","7","Cartman","What the hell is wrong with you?! Stop it, Kitty!
"
"3","7","Cartman","Right.
"
"3","7","Cartman","Well, go put that pizza in the oven, bitch! I'm hungry!  Ow!
"
"3","7","Cartman","This is bullcrap!  I can't reach the freezer!
"
"3","7","Cartman","Ey! I need to use the phone!
"
"3","7","Cartman","What should we do, Artemus Clyde Frog? 
"
"3","7","Cartman","You just want me to open the door!
"
"3","7","Cartman","Aha! I knew it was a turd trick, and I opened the door because Mr. Kitty is on his way right now to my mom's party with the picture!
"
"3","7","Cartman","Aw, man, you guys suck.
"
"3","7","Cartman","Damnit! Her boyfriend's here! Don't you believe me?!
"
"3","7","Cartman","That, of course, is the voice of my babysitter, Shelly Marsh, who is twelve.
"
"3","7","Cartman","You're not ugly.
"
"3","7","Cartman","If you want, I could help you.
"
"3","7","Cartman","Oh my God! 
"
"3","8","Stan","I don't want to go to this stupid party!
"
"3","8","Randy","Well, your mom and I don't get out much, so you'll just have to bear through it.
"
"3","8","Stan","Shut up, Pip.
"
"3","8","Randy","I'm getting in for a while, too.  Geronimo!
"
"3","8","Stan","What do I have to do?
"
"3","8","Butters","Well, what are we waitin' for? We've gotta find a way out of this room, by golly, or else we're gonna get drowned. Come on, Angels! 
"
"3","8","Stan","What, Pip?
"
"3","8","Randy","With two girls or two guys?
"
"3","8","Randy","Yeah well, that, that's not really ...gay, is it?
"
"3","8","Stan","Alright, Angels. Uh, your next job is to get Bosley some cookies and a TV set.
"
"3","8","Randy","Well, let's get back into the party and see what everyone is doing. 
"
"3","8","Randy","Okay. 
"
"3","8","Butters","Come right on in here, Bosley. Huhwell, it was my idea.  Uh I got to thinkin', ""Wuh, where do people keep TV sets?"" and then I remembered that lots of grownups have TV's ih in their bedrooms. So, so I walked into Mr. Mackey's bedroom and er and sure enough, here it was.
"
"3","8","Stan","Whoa, cool!
"
"3","8","Stan","Come on, we're gonna have to go tell 'em ourselves. 
"
"3","8","Butters","Whoa!
"
"3","8","Stan","Get a hold of yourself, man!
"
"3","8","Stan","We have to let them know that this isn't a cult party.
"
"3","8","Stan","You're right. You are, Dougie. You did an awesome job. 
"
"3","8","Randy","Yeah, swell! Could I just... have a few minutes alone?
"
"3","8","Stan","Can you hit a target, Pip?
"
"3","8","Stan","Alright, Butters. Now it's your turn. 
"
"3","8","Butters","Uhuh, Mr. Reporter, sir?
"
"3","9","Kyle","Oh! Hey, Kenny.
"
"3","9","Kyle","Hey! Maybe you can come with me. Then it won't suck so hard.
"
"3","9","Kyle","No, Ike! Ma, Ike keeps taking off his Squirt uniform!
"
"3","9","Kyle","He was huge.
"
"3","9","Kyle","What is that?
"
"3","10","Cartman","No, Kitty, these are my spicy-hot Louisiana-baked Chicken Tenders!
"
"3","10","Cartman","Hooray! 
"
"3","10","Cartman","Royal Crown Chinpoko Master? Holy shit!
"
"3","10","Kyle","No, but look: I just got this sweet Cyborg Bill doll.
"
"3","10","Kyle","Why the hell don't people tell me these things?!
"
"3","10","Kyle","Well, what's the Evil Power?
"
"3","10","Stan","Ogh..!
"
"3","10","Cartman","Oh, my God..! The identity of the Evil Power won't be revealed until all Chinpokomon are collected by a Royal Crown Chinpoko Master!
"
"3","10","Cartman","Oh, please, Chinpokomon dolls are so last week.
"
"3","10","Randy","Why?
"
"3","10","Stan","What?! You've been out here all weekend! How are we gonna raise money to get into the Chinpokomon camp?
"
"3","10","Cartman","Ey! I'm the one who's been standing out here with this gay guitar like a God-damned hippie all weekend! What have you two assholes done?!
"
"3","10","Cartman","The makers of Chinpokomon are going town to town and putting on a special camp to show all the Chinpoko Masters how to destroy the Evil Power.
"
"3","10","Kyle","Yeah. You know, like Lauren Hill. A-ight?
"
"3","10","Kyle","...our hearts.  Kenny? 
"
"3","10","Mr. Garrison","For the last time, my name is not Garrison-san, all right?! And this is not Hat-san! And you all better start talking in a manner that I can understand!
"
